smiles,e_t
CCn1cc(CNc2nc(C(C)C)nn2C)cn1,81.69360458559822
CCOCC(=O)Nc1ccc(C#N)cc1,70.20767150592292
COC(=O)CCc1ccc(O)cc1OC,77.58952229685383
COc1cccc(C(=O)Nc2cnn(C(C)C)c2)c1,66.7326448163949
CCC[P+](CCC)(CCC)Cc1c(Cl)cccc1Cl,72.38390035228804
COCCC(=O)Nc1ncnn1C(C)(C)C,77.95357402559603
CCN(CC(=O)O)C(=O)CCc1ccsc1,68.75485657982063
Nc1c(Cl)cc(Br)nc1Cl,65.35930610075593
COc1cccc(F)c1[C@H](C)NCC#N,77.33569971076213
Oc1c2c(Cl)cccc2nc(=S)n1-c1ccccc1,48.610951763694175
N#Cc1ccc(-c2ccc(C=O)s2)cc1,48.6310489930911
COc1ccc(NCC2CCCCC2)cc1,63.74218226160156
c1ccc(N2CCCN3CCC[C@@H]3C2)nc1,69.72915235115215
CON(C)C(=O)c1csc(-c2ccc(Cl)cc2)n1,58.40210807416588
O=CN1CCCC[C@@H]1c1ccc2ncccc2c1,60.94496808538679
O=C(O)C1=C(c2cccc([N+](=O)[O-])c2)SCCO1,37.36444492929149
Clc1cccnc1OC1CCC1,71.24847161152866
COC(=O)C[C@H](C)c1c(O)nc[nH]c1=O,65.04572752438253
O=C(O)[C@@H]1CCCN(c2nccn3nccc23)C1,56.51751338277245
O=Cc1cc(O)ccc1Br,60.03720205742866
CCC1(C(=O)O)CCCCC1,98.8073667944409
O=[N+]([O-])c1cn[n+]([O-])c2ccccc12,34.77321176510304
CN(C)C(=O)N1CC[C@@H]2[C@@H]1CCN2S(=O)(=O)C1CC1,91.25595638772938
O=C(c1cc(F)c(F)c(F)c1)C1CC1,70.77743319771253
C[N+]1(C[Si](C)(C)c2ccccc2)CCOCC1,79.4066665606806
Nc1ccccc1NC(=O)c1cccnc1,60.15219839353813
O=C(O)CCCc1c[nH]c2ccccc12,69.19199468445731
Nc1nc(N2CCCCC2)ncc1F,71.66220126813278
Cc1c(Cl)cccc1-n1ncc2c(=N)n(N)cnc21,69.76345620211214
NCc1ccccc1N1CCCc2ccccc21,74.7405935190036
Cc1cc(C)c(C)c(C(=O)C(C)C)c1C,76.05380284955027
COc1cc(C(=O)CO)cc(OC)c1OC(C)=O,62.82759185892064
Cn1nc(C(=O)O)c2cc(N)ccc21,55.29070710547967
O=C(Nc1cccc(Cl)c1F)C1CCC1,74.88315644243266
COc1c(F)c(F)c(C(=O)O)c(F)c1F,68.28359213820659
CCCCn1nc(C)nc1[C@H](C)n1nc(C)cc1C,84.58317789254943
O=C1CCCN1c1nnc(Br)s1,65.43439773935825
NCCn1cnnn1,90.75908999188688
O=C(O)c1cc(-c2ccc(Cl)s2)nc2ccccc12,51.40315846062731
CCN(CC)CC(=O)Nc1ccccc1[N+](=O)[O-],45.72248863556888
c1ccc(-c2cnoc2)cc1,71.11620862834388
OC1(CNc2ccnc(-c3ccccc3)n2)CCC1,69.11306547513232
C[C@H](NC(=O)C1CC1)c1ccc2c(c1)OCO2,74.02948761335574
Cc1onc(-c2ccc(Br)nc2)c1C(=O)O,72.87276446050964
C[C@@H]1C[C@@H]1C(=O)NCc1ccccc1Cl,76.62701011553872
CN1C(=S)S[C@H](Cc2cnn(C)c2)[C@@H]1O,67.47289874602575
S=COCc1ccco1,59.21275870292448
Cc1nn(-c2cc(Br)ccc2Cl)c(N)c1C#N,71.54897935828194
CO[C@H](C)c1ccc(-c2nc[nH]c(=N)c2C)cc1,53.009766957198735
O=C1CCN([C@@H]2C[C@H](O)[C@H](CO)O2)C(=O)N1,94.88173467793968
CC(C)(C)c1ccc2c(c1)C(=O)NC2=O,64.58102927659638
O[C@H](c1cccs1)C1CCN(Cc2cccs2)CC1,67.81360711343586
O=C(COc1ccc(Cl)cc1)Nc1ccccc1S,71.43412721634377
CC(C)c1ncn(C)c1N,74.32401450327598
Cc1cc(S(=O)(=O)/N=C/N(C)C)c(C)cc1Cl,73.26284742204007
Cn1cc(C=O)c2ccc(F)cc21,62.766151203017216
COc1nc(Br)nn1C,72.77485194965266
CCS(=O)(=O)C(Cl)(Cl)[C@H](O)c1ccccc1F,80.89638726157136
O=C(O)c1cc(F)cc2[nH]cnc12,66.0575727665564
CC(=O)c1ccc(O)c(C(F)(F)F)c1,71.11514465376968
COC(=O)c1ccccc1[N+](=O)[O-],58.97674750746228
C[C@H](Oc1ccccc1)C(N)=O,79.24423074012157
Cn1c(=O)c(C(=O)O)c(O)c2ccccc21,70.20818504341878
Cc1nc(N(C)c2ccccc2)ccc1C(=O)O,67.94998745829798
Brc1cncc(-c2cccnc2)c1,68.94474892527796
Cn1nnc(C(=O)O)c1N,73.13356335967546
COc1ccc(C(=O)/C=C/c2ccc(F)cc2)cc1,51.23818256845698
CC(C)N1CCN(C(=O)C[C@@H]2CNCCO2)CC1,86.19361980131362
Cc1ccc(C=C2C(=O)OC(C)(C)OC2=O)o1,41.71500527707394
Cc1ncc(CNC(=O)Nc2ccc(F)c(Cl)c2)s1,67.67794078658335
COc1cccc2sc(NCCCN(C)C)nc12,71.85975549882278
CNc1snc(C)c1C(=O)O,71.67430696054362
CCc1nnc2sc(-c3ccc(O)c(OC)c3)nn12,58.59501886018552
Nc1cc2nn(-c3ccccc3)nc2cc1Br,47.40833236835897
CCOc1cccc(C#N)c1OCC,67.89432134263916
CCN(CC)C/C=C(\C)Cl,55.712821422785055
COCc1nc2nccc(-c3ccc(F)cc3)n2n1,61.8369473698549
CS(=O)(=O)c1nnnn1C1CC1,90.32894545479212
COC(=O)C(C)(C)Oc1ccc(Cl)cc1Cl,71.30727123026736
O=C(O)[C@]12COC[C@@H]1CN(Cc1cccc(Cl)c1)C2,76.94639039668255
OCc1cccc2scc(C(F)(F)F)c12,68.19143370282836
Cc1cccc(C(=O)Nc2cc(C)ccc2C)c1,68.85013989033177
Cc1nsc(NCCNS(C)(=O)=O)c1C#N,68.241250396939
CCOC(=N)c1cc(Br)ccc1N,69.64717134763487
COC(=O)c1cccc(-n2c(C)ccc2C)c1,62.80705116741592
CNC(=O)c1cc2c(nc1NC(C)C)CCNCC2,64.84234456159174
Cc1nn(Cc2cccc(C(F)(F)F)c2)c(C)c1N,74.08979770471342
FC(F)Cn1cc(CNC[C@@H]2CCCO2)cn1,84.71362147270702
CCOC(=O)c1nc2ccc(C(F)(F)F)cn2c1Cl,57.69443696388044
Cc1cc(C)c(N2CCC(=O)N2)c(C)c1,70.52881111059105
CCCCn1ncnc1[C@@H]1CCCCN1C(C)=O,87.5058216683683
COC(=O)c1cc(Cl)cc(-c2ccc(Cl)c(Cl)c2)c1,67.71668737474829
CC1(C)CN(c2nnnn2Cc2cccs2)CCS1,67.08465631131548
CC[C@]1(Cc2ccccc2)SC(=N)NC1=O,75.42068455996923
Cc1noc2ccc(N)cc12,59.70222876186017
COC[C@H](C)OC(=O)c1ccc([N+](=O)[O-])cc1C,63.36839131638408
COc1cc(N2CC[C@]3(CCCNC3)C2)nc(N)n1,84.34005529270507
CO[C@H](C(=O)O)c1ccc2ccccc2c1,59.4527178638964
COC(=O)CCC(C)(C)C(=O)OC,99.4303278948064
C=CCOc1cc(C)ccc1C,76.62387858662987
CNC(=O)CCN(C)c1nc(C)cc(C2CCC2)n1,76.76519917394035
Cc1nc2c(NCc3ccc(Cl)cc3)ncnc2[nH]1,73.49811337585561
Cn1ncc2c1CCC[C@@H]2NC(=O)C1CCC1,84.65357929468155
CCn1ncc(/N=C/c2ccccc2C)c1C(N)=O,41.38636306719855
CCOc1ccc(/C=N/NC(N)=S)c(OCC)c1,50.80467572575435
CCCn1cc(C(=O)N(C)CC)c(N)n1,74.71092776104342
CC1=CCN(C(=O)CCn2ccc(=O)[nH]c2=O)CC1,70.62131478940137
O=C(O)c1cccc(-c2ccccc2)[n+]1[O-],50.86538628936978
COc1cc(Cl)c(C)cc1NC(=O)CN,68.44922943681013
CCCCC1=NN(C)C(=O)C1,63.10114010516554
CC1(c2nccs2)CCN(Cc2cncs2)CC1,68.52198167855386
COc1cc(Cl)c(C)cc1C(C)=O,65.33858002116904
CCOc1ccc(/C=N/c2ccc(Cl)cn2)cc1,53.21331352123525
CCNC(=O)COc1ccc(-c2cnn(C)c2)cc1,69.69780856976286
COc1ccncc1N,71.43848650663858
CN(C)C(=O)[C@@H]1CNC(=O)C1,84.56426312559051
Cc1cnc(NCCCO[C@@H]2CCOC2)nc1C,71.7676089941524
COc1ccc(CN(C)C[C@]2(O)CCNC2)cc1,75.49781112599885
c1cnc(SCc2cccnc2)nc1,83.38559963309672
CC(C)[C@@H]1CNCCN1Cc1ccccc1O,77.58023243764183
CN[C@H](C)Cc1ccc(OC)cc1,77.04654465429485
Cc1ccc(CNC2=NCCCN2)c(C)c1,78.68752993596718
CC(C)CN1CN=C(NS(C)(=O)=O)NC1,82.19543763331603
CSC(=S)N1CCCCC1,58.88736892235465
C=CCN(CC=C)C(=O)Nc1cccc(C)n1,77.45209314883687
CC(=O)O[C@@H]1C=CO[C@@H]2COC(C)(C)O[C@H]12,65.98112305661198
COc1ncccc1CNC(=O)c1cc(C)no1,71.2497275796486
O=[N+]([O-])c1ccncc1N1CCCC(F)(F)C1,41.67424219124951
NCc1nnnn1-c1cccc(C(F)(F)F)c1,78.04615498986095
C=CCNC,61.13076477916911
Oc1nnc2c(c1C(F)(F)F)CCCC2,60.42735037044622
CN1CCC(N(C)Cc2ccoc2)CC1,74.4194934379193
COc1ccc(NC(=N)NC(=N)N)cc1,71.23306368320482
CCOP(=O)(OCC)C(C)=O,65.05561878811568
Nc1ccc2c(c1)c(=O)oc1ccccc12,54.01223624945851
Cc1ccc[n+]([O-])c1Br,50.99208876420744
Cc1ccc(N(C)C)cc1NC(=O)CCC(=O)O,70.52516350522637
O=C(O)Cc1cccc(OCCN2CCOCC2)c1,80.44726514734793
COC(=O)c1sc2nc(C(C)(C)C)nc(C)c2c1O,56.57742667105049
N#CC1CN(C(=O)c2ccccn2)C1,74.37066799530294
COc1ncc(Cl)cc1F,70.51718335575424
O=C(O)c1ccccc1N/N=C/c1ccco1,39.10535220161546
CSc1ccccc1C(=O)C1CCC(C(=O)O)CC1,66.92093489191029
COc1ccc(C2=CCCC2)c(OC)c1OC,57.60685798764462
O=c1[nH]c2c(s1)[C@@H]1c3ccccc3OC[C@@H]1CS2,58.07900549529586
CCC(CC)Nc1cccc(F)c1,72.86599394719815
CC(=O)c1ncc(-c2ccccc2)n1C,61.611165237263776
O=C(Oc1ccccc1Cl)C1CCCCC1,75.03166739654262
Clc1ccc(-c2nc3ccccc3[nH]2)cc1Cl,62.58502322633285
CNCCCC(=O)Nc1ccc(C(N)=O)c(Cl)c1,69.40755898924544
COC(=O)[C@]12CC[C@H](C1)C(C)(C)C2=O,77.54610871599289
O=C(O)c1cnc2ccccn12,62.26603350718506
CN(C)CCCNC(=S)Nc1c(F)cccc1F,72.46796832827386
O=C(NCc1ccco1)c1scc2c1CCCC2,61.22387439501472
CCC[C@](C)(O)c1cc(F)ccc1C,75.11646090907743
C[C@H]1C[C@H]1C(=O)N1CCC[C@@H](C)C1,86.19518741196953
Cc1ncc(C(=O)NC2CCCC2)c(C)n1,84.03608798002824
CC(=O)c1c[nH]c(C(=O)N2CCCCCC2)c1,77.1024675781955
Clc1ncc2c(n1)CCCCC2,87.89020504965447
O=c1c2c([nH]n1-c1ccccc1)CCCCC2,76.57348015869502
CC[C@]1(O)c2ccccc2[C@@H]1C,81.8785690391669
O=C1C=Cc2ccccc2CC1,51.39788304385729
O=C1CCCC[C@@H]1C(F)(F)F,75.05230361537542
BrC1=CCSCC1,59.223778357496485
C[C@@H]1CCNc2ccccc2N1,67.0729842907167
O=C(NC1CC1)N1CCCCCCC1,96.754539811227
Fc1cncc(Cl)c1F,75.19179750024341
OC1CCN(CC2(c3ccc(F)cc3)CC2)CC1,84.31084083596943
NC1(CCc2ccccc2)CC1,80.7528121205396
Clc1ccc(-c2cnc3n2CCNC3)cc1,63.982046973425895
C=C(C)CC(OCC)OCC,60.04462073557079
Clc1ccc2c(c1)[C@@H]1O[C@@H]1C2,76.02617206878494
N#CCC1=CCCC1,68.67906463699182
C1=CCOC2(CCCCC2)OC1,61.33948031242471
CC(C)(C)OC(=O)N1C2CCC1(C(=O)O)CC2,96.6764067003387
C[C@@H]1CCCN(C(=O)C2=CCCCO2)CC1,58.50153229362331
CCC(=O)C[C@H](C)CC,78.9464671695896
O=C(Nc1ccccc1)C1CC1,77.51202231354546
CC1(C)C[C@]1(CO)c1cccs1,69.00373351445887
O=C(c1ccccn1)C1CCC1,67.34632494871039
O=C(O)c1cc(Cc2cc(F)ccc2F)on1,72.63296440930571
Clc1cccc(OCCNC2CC2)c1,78.17843281687237
O=C(c1ccc(CN2CCC2)cc1)C1CC1,65.19199491798645
O/N=C1\CCCCCC\C1=N/O,51.33127429976594
CO[C@@H]1C=CC=CCC=CC1,44.34913284750655
C/C(=N\O)c1ccc(CC#N)s1,48.28071778186131
CCOC(=O)CCCCC(=O)CC,79.2169685686822
NCc1cncc2c1CCCCCC2,79.10156999871833
N#CC1CCCCCC1,107.30908816092416
N#Cc1c(N)sc2c1CCCCC2,58.14982027688529
CC(C)c1nccs1,70.06877315515885
Cc1ccc(C)c(N[C@H](C)C(=O)O)c1,75.48219881445402
CC1=C(C)C(=O)CCC1,57.23895313596586
C/C(N)=C1/CCCCCCC1=O,55.66514958051266
CC1=C[C@H](C)C(=S)NC(C)=C1,47.229447721038014
CCC[C@H](C)C(=O)OC(C)C,100.10868951358134
CC(C)=C1[C@H](C(=O)O)C1(C)C,58.227660163887776
C#Cc1cccc(N2CC(C)(C)C2=O)c1,68.35455731442198
CC[C@H](C)C(C)(C)C(=O)O,98.52845195744884
Cc1cccc(C)c1CC#N,77.01930978457676
O=C(O)C[C@H](Cc1ccc(Cl)cc1)C(=O)O,76.49115482100751
Nc1ccc2nccc(Cl)c2c1,52.12521149136592
C(=C/c1ccco1)\CN1CC[C@@H]2CC[C@H](C1)N2,52.77781518956181
CC(C)(C)OC(=O)NC1CC(F)(F)C1,101.56846280075844
CCCCCCC[C@H](N)CC(=O)O,99.40915583819152
O=C1CCCCCC/C1=C\O,55.198766631423496
CC(=O)c1ccc(Br)c(N)c1,56.20252886880189
c1csc(C2CC2)n1,68.43188680830644
CCCn1nccc1C1CC1,84.93836654088227
O=Cc1cccn1CC1CCC1,62.85845946276095
Cn1cc(C(=O)NC2CC2)c2ccccc21,69.32421501842327
CC(C)(C)CCC#N,107.4321219319536
O=C(NCc1ccccc1Cl)NC1CC1,77.26724132930394
C#CC1(O)CCCCCCC1,84.03552416909952
COc1ccccc1CC1(CN)CCC1,76.95060151314829
O=C(O)c1cncnc1N1CCCCCCCC1,84.91571502556326
c1ccc2c(c1)OCC1(CC1)CO2,72.96067587059224
C[C@@H]1CSc2ccccc2NC1=O,73.88199343858287
Fc1ccc(F)c([C@@H]2CO2)c1,78.03838239674224
Cn1c(-c2ccco2)nc2cc(N)ccc21,57.25161741604097
CCc1csc(Br)n1,61.76576810609549
Cc1cc([C@@H]2CCCCCN2)on1,78.40064877533587
CC(=O)O[C@@H]1CCC=CCCC1,61.251747444679495
O=C(O)CCCCCCCCCO,100.652594195446
C[C@H](OCc1ccccc1F)[C@@H]1CO1,81.26495580247138
Nc1nc(-c2ccccc2)c2ccccc2nc1=O,36.99719706701581
O=C(O)C1(CC2CC2)CCC1,98.39600868249543
CCn1ccc(-c2nc3ccccc3[nH]2)n1,69.86729708407074
CC/C=C/CCOC(=O)CC,60.34653943759622
CC1CNc2ccccc2NC1,66.93722216971219
Cc1ncccc1C1CC1,75.32475253060693
CC(C(=O)O)(C(F)(F)F)C(F)(F)F,95.2732788680587
CCCc1n[nH]cc1Br,83.04271766031161
CN1CCCN(Cc2c[nH]c3ccccc23)CC1,70.58864537259797
CC[C@@H]1NCc2ccccc21,80.99674462201074
COc1cc(Br)c2cn[nH]c2c1,62.358303582528606
c1cc2c(s1)CCCCN2,61.57315127481706
CC[C@@H]1CC(=O)NCc2nc3sc(C)cn3c21,78.43856508494355
O=C(O)[C@@H]1Cc2ccc(Cl)cc21,74.94775652815588
CC1(C)C=CC=C(C(=O)O)C=C1,37.37064099358395
Nc1ccc(F)cc1C1CC1,70.9990288480185
COc1ccc(-c2nn[nH]n2)cc1C(C)(C)C,70.01522441004636
CCc1ccc(OC)cc1,75.79421611322323
O=C(NCC1CC1)c1ccc(Br)o1,60.40477400040254
c1cc2nnnn2nc1NC1CCCCCCC1,60.88320757384645
O=C(c1ccncc1)N1CCCCCCC1,66.37884555390337
Brc1cnn(-c2nccs2)c1,64.33108521578833
Fc1cnc(Cl)nc1OC1CCC1,73.78558169375174
Cc1ccc2[nH]cc(CCCO)c2c1,68.15887885174016
NC1(c2ccc(Cl)c(F)c2)CC1,74.08819062064867
CCOCC1(C#N)CC2(CC2)C1,105.58053808822297
OC1CC(c2ccc(F)cc2)C1,80.968008392083
N#CC1(c2cccc(O)c2F)CC1,77.76628347608494
CNc1c(F)cccc1F,68.54583616671152
O=C1CCCN1C(=S)Nc1ccccc1,62.64220859855413
COCc1ccc2oc(C(=O)O)cc2c1,59.12116924667498
Fc1ccc(CN[C@@H]2CN3CCC2CC3)cc1,79.8968299968401
O=C(Nc1ccc(Cl)cn1)c1cccnc1,76.87293984636199
CCC/C=C/OCC,61.022110318474006
COc1c(C)cccc1C(C)=O,69.17777017189655
Cc1occc1CNCC1CCC1,70.16666982782772
CC(C)(C)c1cc(N)c(C#N)s1,59.04471174324863
Cc1ccc(CNC(=O)n2ccnc2)cc1F,73.61755791929318
Cc1ccc(C(=O)O)cc1NC(=O)C1CC1,66.96035748597933
NNC(=S)Nc1c(Cl)cccc1Cl,75.36371879605576
O[C@@H]1CSCCc2ccccc21,78.95576796552632
CN[C@H](C)c1ccccc1C,78.54214453714667
O=C1CCCCCC=C1F,45.95232749613933
Nc1ccccc1C12CC(C1)C2,74.24204489088152
CCc1cc(C(=O)N2CCOCC2)sc1C,60.481677132193
O=c1ccc2ccccc2cc1,56.77763143257471
N#CCCCN1CCCCCC1,86.8303889555973
C=C(C)[C@H](O)CCCC,60.8048615953594
CC(=O)CCc1n[nH]c2ccccc12,67.67045267118374
NCCCc1ccc(Cl)s1,61.03451080911327
c1ccc2c(c1)CNCC1(CCC1)O2,78.70710413588677
O=C(O)CCCC(=O)NC1CCCCCCC1,93.50372264068574
CCc1c(N)cnn1-c1ccccc1,66.13965843181359
CCCC1(C(C)=O)CC1,79.16223264325527
C=Cc1ccc(Br)cn1,59.29779981006868
C[C@H](NC(=O)C1CCN(C)CC1)c1ccccc1,82.51796414481942
CC(C)CC(=O)CC(=O)C(F)(F)F,72.68584387213923
O=C1CCc2ccccc2CC1,76.46403530013049
CCCCOC(C)=S,59.44610121368896
FC1(F)CN(Cc2ccsc2)C1,69.199501210358
C[C@@H]1CCN(C(=O)OC(C)(C)C)CCC1=O,77.43554964190116
CCOc1ccc2[nH]c(N(C)C)nc2c1,73.52317727584159
CC[C@H](C)n1ncc(C(=O)O)c1C1CC1,83.72142432030523
Cc1cccc2c(Br)cnn12,59.05029920954257
COC1=NC(C)=CCC=CC1,53.05663679301506
Fc1ccc(CNCC2CC2)s1,59.78067869995721
Nc1ccc2onc(Cl)c2c1,57.07776808273047
S=c1ccc(Cl)c[nH]1,51.17050973884761
COc1ccc(C(=O)N2CCCCCC2)cc1N,65.85796147957444
N#CC[C@@H]1CCN1Cc1ccccc1,80.59356505348114
Clc1ncc2c(Br)c[nH]c2n1,61.51234517246485
Cc1cc(O)c2cc[nH]c2c1,68.57022072921973
N#CC(C#N)[C@@H]1CCCCCCC1=O,79.32985984865809
O=Cc1cc2cc(F)ccc2o1,52.72113933076616
CC(C)(C)OC(=O)N1CCC2(CC[C@@H]2N)CC1,93.23676885076566
[N-]=[N+]=N[C@@H]1CCC=CCC[C@@H]1O,43.60206602897961
COc1ccc(CN2CCCN(C)CC2)cc1C,74.6197573330719
c1ccn2c(C3CC3)ncc2c1,47.89424432610394
Cc1cc(F)cc([N+](=O)[O-])c1F,57.70508688973496
Brc1cnc(Br)cn1,72.2519540740177
O=C(O)[C@@H]1CCC[C@@H]2C[C@@H]2CC1,98.1371888797148
Nc1cc(C23CC4CC(CC(C4)C2)C3)[nH]n1,79.39914249326102
CCCCc1cccc(N)n1,72.34470759157557
COC(=O)[C@@H]1[C@H](C=C(C)C)C1(C)C,58.56032281770604
Cc1cccc(C)c1NC(=O)CN1CCCC1,75.50267805397743
CNC[C@@H]1C[C@@H]1c1cccc(F)c1C,78.30919902597088
Sc1nnnn1C1CCCCCCC1,86.41853478667326
O=C1C2CC(C2)CN1Cc1ccccc1,81.70838483568514
CC1(C)C[C@]1(CN)c1ccccc1,82.90638265560847
CCC1CCC2(CC1)O[C@@H]2C#N,102.63399646722246
CCn1ccnc1CNCc1ccccc1,81.98035727534443
CC[C@H](C)OC(=O)OCCCF,107.67807793227256
O=C[C@@H]1CC2CCC1CC2,74.47262345720083
OC[C@@H]1CCCN1CC1(c2ccccc2)CC1,81.66166705847718
O=C(O)CC1CCC=CCC1,59.602906603890005
Nc1cccc2cc(O)ccc12,55.73910565132974
CO/C=C/C(C)(C)C,60.307393274008064
O=C1OCC2=C1CC(=O)c1ccccc1CC2,69.94047479826258
CCC[C@H](C)CC#N,109.32330459944204
CC(=O)N1c2ccccc2N(C)CC[C@@H]1C,70.81304357491899
CCOC(=O)CC(C)(C)NC(=O)OC(C)(C)C,99.30318480316782
C[C@H](O)C(=O)C12CC3CC(CC(C3)C1)C2,75.51695499307243
CC1CCC(NCCCN2CCCC2=O)CC1,91.70752706640631
CC/C=C/CC[C@H](C)O,60.31429170479532
O=CC1(c2ccccc2F)CC1,76.30319078126922
C=C1CCCC(O)CCC1,58.93760233029025
CN1CCc2cccc(Cl)c2CC1,75.15191128267907
Cc1cnc(Cl)nc1NC1CC1,72.145441922592
CC(C)c1n[nH]c(C(C)C)n1,86.34453509020386
O=C(O)[C@H](Cc1ccccc1)C1CC1,80.8448728522053
CN1CCC(=O)Nc2cc(Cl)ccc21,63.3556698843604
ClC1(Cl)C[C@@H]1Cn1ccnc1,83.11462645966094
Cc1nc(C2CC2)cs1,66.10812363348668
O=C(O)c1ccc(F)c(C2CC2)c1,73.33499272086192
O=Cc1ccc(F)cc1OCC1CC1,67.59599712729687
CC(=O)/C=C/c1ccc(N(C)C)cc1,47.61990873044124
CCc1ccc(C#N)n1C1CC1,68.08160587749444
N#Cc1csc(C2CC2)c1,63.74547591956798
S=c1[nH]cccc1Cl,53.34735809278209
S=C(NC1CC1)N1CCCc2ccccc21,67.54123616043944
O=C1CCCCC[C@@H]2C[C@H]12,78.07752593664918
c1cc(-c2c[nH]nc2C2CC2)ccn1,75.58864556590561
Br/C=C/C1CC1,55.4248501972761
CC1(C)CN[C@@H]1c1cccs1,67.2367743132636
Sc1ccc(N2CCCCCC2)nn1,55.00502363103442
O=C(O)C1(Oc2ccc(Cl)cc2)CC1,76.44276044750586
C=C1CCCCCC[C@@H]1O,58.8463452332071
CCC(=O)NC1CCCCCC1,93.2457487708889
CCCC1(C=O)CCC1,73.35246638397803
O=C(O)[C@@H]1CCC=CCCC1,61.16964044782799
O=C(O)c1cccc(C2CCC2)n1,70.69165794970468
COC(=O)[C@H](NC(=O)OC(C)(C)C)C(C)(C)C,99.37856247433228
Cc1cccc(CNC(=O)C2CC2)c1,81.39925162447616
COC(=O)C1C2=CC=CC=C1C=CC=C2,43.185297336021904
Oc1ccccc1CC1CC1,79.32780621055281
COc1cccc(C[C@H](C)CC(=O)O)c1,78.467525686312
CC(=O)NC1CCCCCCC1,93.39194946538193
COC(=O)[C@@H]1CCCCCCCCC1=O,75.87437296658754
C#Cc1cccc(NC(=O)C2CC2)c1,70.02938663284294
COC1=C(C)C=CC=CC(C)=N1,25.287784244457725
CCc1ccc(C=O)n1C1CC1,56.727919730648864
COc1ccc(-c2cc(C(=O)N(C)C)on2)cc1,68.65506288560573
CC[C@@H]1Oc2ccc(OC)cc2C1=O,55.77221194724552
O=C(Cc1ccccc1)Nc1nccs1,66.2658169962233
Cc1cc2cccc(N)c2cc(C)c1=O,51.54199199518189
N#CCCN1CC2CCC(CC2)C1,87.48393438692437
Cc1noc2c1CCC=CCC2,55.09384222718654
COC(=O)[C@@H]1CCC=CCCC1,61.15204723662464
N#Cc1cc(Cl)cc([N+](=O)[O-])c1,58.312292732531205
C[C@@H]1CCCC(=O)CC1,78.35457125626272
C[C@@H]1C(=O)CC[C@@H]2CC[C@@H]21,76.5721602764097
Nc1ccc(NC(=O)C2CCC2)cc1,67.41816142818425
O=C(O)c1coc(-c2ccccc2)n1,65.95861816359684
CC(C)CNc1cccnc1,64.76161783473799
CCCCN1C(=O)[C@H](NC(C)=O)c2ccccc21,74.93797245551832
Cc1cccc2c1NC(=O)C2(C)C,76.58675538038369
CC[C@](C)(N)c1nc(C)cs1,66.45775770489126
Cc1cc(F)cc(C2(N)CC2)c1,79.90549351857044
C=Cc1cccs1,51.43901242129505
CCn1cc2c3c(cccc31)CNCC2,66.09484372305451
O=C1CCC(=O)CCc2ccc(cc2)CC1,78.03257015504641
C1=CC=C2C=CC=CC(=C1)O2,42.09431700815912
O=C1CC/C1=C\c1ccccc1,42.59443373198155
CSc1nnc(C(C)C)n1C1CC1,77.19636036059819
CCOC(=O)N1CCC[C@@H]1c1cccnc1,81.92647583479993
Clc1ncc(CNC2CC2)s1,63.04300584504381
C#CC1=CCCCC1,53.98714601615211
O=C1CCC=CCCC1,76.40557987175998
CC1CCC(NC(=O)NCC2CC2)CC1,100.30581610481022
C=C[C@H](C)NC(=O)OC(C)(C)C,60.332545010373
Cc1cc(F)ccc1NCC#N,74.0279074300197
CC(C)(C)c1cccc(C=O)n1,65.63204083679011
CCCC(=O)C1=CC=CC1,47.00525964220287
CCCCCCC[C@H](O)CC(=O)O,98.41822956432588
COCCOc1ccc(S)cc1,73.4526872956194
O=[N+]([O-])c1ccc2c(c1)NCCCC2,40.737647947797086
CCOc1ccc(CN2CCCN(C)CC2)cc1,75.30238893878413
O=C1CCCC[C@@H]2C[C@@H]2C1,75.97224803146673
O=c1[nH]nnc2sc3c(c12)CCCCCC3,48.264526610961184
O[C@@H]1OCc2cc3ccccc3cc21,59.60309595242143
C[C@@H]1CCCCCC1=O,78.12191336601973
C=C[C@@H]1CC1(Cl)Cl,58.53544781450182
CN(C)[C@@H]1CCC=CCCC1,59.391157032281626
Cn1nccc1NC(=O)N1CCCCCCC1,79.05653918383177
Sc1ccc(Br)cn1,73.6025390799623
CCOC(=O)NC[C@](O)(c1ccccc1)C1CC1,81.62115852331044
O=C(O)c1cc2c(Br)nccc2[nH]1,60.03584300284274
O=Cc1c(Cl)ccnc1Br,59.30670793261379
CCCCC(CO)(CCCC)C(=O)O,98.12049787736032
Cc1ncc2cc(Br)ccn12,46.66266071097925
CC(C)(C)OC(=O)C(C)(C)C,95.03250325936824
Cc1occc1C(=O)[C@@H]1CCCC1=O,64.2617699719267
COc1ccc(Cl)cc1C(=O)N1CCC1,73.0162629407132
COC1=NCCCCCCC1,71.77166879922152
Cc1cc(C)c(S(=O)(=O)NC2CC2)cc1C,73.62666931550484
C[C@]1(C2CC2)NC(=S)N(c2ccccc2)N1,65.04220669413917
COc1cccc(C(=O)C2CC2)c1,65.53281893214444
CC(C)(C)OC(=O)CC(=O)OC(C)(C)C,95.94341419864212
COC1=N[C@]2(C)C[C@@H]2C=CC=C1C,46.78068774525309
O[C@@H]1CC=CCCCCC1,59.28027803939767
O=C1NCCc2c(Cl)ccc(Cl)c21,79.38476571626961
O=C(O)CCCC(=O)Nc1ccc(F)cc1,75.72678878670558
