smiles,e_t
COC(=O)[C@H]1CCSS1,47.720087024150416
CSSC(C)(C)CCC(=O)O,56.2417094365228
n1nc2ssc3nnc4ssc1c4c23,46.75957467709668
c1cc2cccc3ssc(c1)c23,32.248291194904596
C[C@H](Cc1ccco1)NC(=O)CCCC[C@H]1CCSS1,48.79431652917992
Fc1ccc(SSc2ccc(F)cc2Cl)c(Cl)c1,42.22744558076374
OCCOCCOCCOCCSSc1ccccn1,53.721221826504916
CC(C)(CCC(=O)O)SSc1ccccn1,50.77755126170814
